Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-01-05T17:08:59.901Z","Errored, No Charge","gemini-3-flash-preview","No","0","13673","60422","73","74168","0.01"
"2026-01-05T17:07:36.443Z","Included","gemini-3-flash-preview","No","0","364571","256525","2168","623264","0.20"
"2026-01-05T17:02:59.995Z","Included","gemini-3-flash-preview","No","0","287366","654803","5813","947982","0.19"
"2026-01-05T17:02:32.582Z","Included","gemini-3-flash-preview","No","0","58368","14279","1094","73741","0.03"
"2026-01-05T17:00:33.169Z","Errored, No Charge","gemini-3-flash-preview","No","0","48281","2668668","8224","2725173","0.18"
"2026-01-05T16:58:27.478Z","Errored, No Charge","gemini-3-flash-preview","No","0","22917","934170","2113","959200","0.06"
"2026-01-05T16:56:20.881Z","Errored, No Charge","gemini-3-flash-preview","No","0","97813","1940448","10740","2049001","0.18"
"2026-01-05T16:52:29.890Z","Included","gemini-3-flash-preview","No","0","5171","372301","229","377701","0.02"
"2026-01-05T16:52:04.770Z","Included","gemini-3-flash-preview","No","0","24351","728112","1305","753768","0.05"
"2026-01-05T16:50:38.262Z","Included","gemini-3-flash-preview","No","0","8556","552428","2046","563030","0.04"
"2026-01-05T16:48:34.052Z","Included","gemini-3-flash-preview","No","0","189459","1290021","2500","1481980","0.17"
"2026-01-05T16:39:21.179Z","Included","gemini-3-flash-preview","No","0","183935","1265890","2974","1452799","0.16"
"2026-01-05T16:32:14.677Z","Included","gemini-3-flash-preview","No","0","5371","353322","75","358768","0.02"
"2026-01-05T16:28:32.288Z","Included","gemini-3-flash-preview","No","0","25765","1396626","6481","1428872","0.10"
"2026-01-05T16:24:33.961Z","Included","gemini-3-flash-preview","No","0","511634","881955","4213","1397802","0.31"
"2026-01-05T15:36:16.330Z","Included","gemini-3-flash-preview","No","0","5449","508948","95","514492","0.03"
"2026-01-05T15:33:08.620Z","Included","gemini-3-flash-preview","No","0","166154","346426","2487","515067","0.11"
"2026-01-05T15:02:32.798Z","Included","gemini-3-flash-preview","No","0","29586","642697","8077","680360","0.07"
"2026-01-05T15:02:23.753Z","Included","gemini-3-flash","No","0","12515","0","3148","15663","0.02"
"2026-01-05T15:00:19.731Z","Included","gemini-3-flash","No","0","12307","0","1138","13445","0.01"
"2026-01-05T15:00:02.956Z","Included","gemini-3-flash-preview","No","0","351866","1735274","16227","2103367","0.31"
"2026-01-05T14:55:25.881Z","Included","gemini-3-flash","No","0","12149","0","1953","14102","0.01"
"2026-01-05T14:27:29.537Z","Included","gemini-3-flash-preview","No","0","124204","264840","184","389228","0.08"
"2026-01-05T14:04:54.033Z","Included","gemini-3-flash-preview","No","0","134955","865179","4657","1004791","0.12"
"2026-01-05T14:04:24.780Z","Included","gemini-3-flash","No","0","12101","0","775","12876","0.01"
"2026-01-05T14:03:59.931Z","Included","gemini-3-flash-preview","No","0","373724","470695","2401","846820","0.22"
"2026-01-05T14:02:21.960Z","Included","gemini-3-flash","No","0","12066","0","601","12667","0.01"
"2026-01-05T13:30:07.759Z","Included","gemini-3-flash-preview","No","0","1976","237815","101","239892","0.01"
"2026-01-05T13:29:43.765Z","Included","gemini-3-flash-preview","No","0","6496","471933","246","478675","0.03"
"2026-01-05T13:20:18.501Z","Included","gemini-3-flash-preview","No","0","229300","126506","303","356109","0.12"
"2026-01-05T13:03:53.052Z","Included","gemini-3-flash-preview","No","0","140754","1359192","4272","1504218","0.15"
"2026-01-05T13:01:51.898Z","Included","gemini-3-flash-preview","No","0","30141","840645","5636","876422","0.07"
"2026-01-05T13:00:33.699Z","Included","gemini-3-flash","No","0","11779","0","857","12636","0.01"
"2026-01-05T12:59:14.498Z","Included","gemini-3-flash-preview","No","0","16523","399216","8418","424157","0.05"
"2026-01-05T12:57:09.721Z","Included","gemini-3-flash-preview","No","0","48648","1697004","6012","1751664","0.13"
"2026-01-05T12:52:09.341Z","Included","gemini-3-flash","No","0","12088","0","1753","13841","0.01"
"2026-01-05T12:50:44.902Z","Included","gemini-3-flash-preview","No","0","13689","507856","2673","524218","0.04"
"2026-01-05T12:47:26.295Z","Included","gemini-3-flash","No","0","11124","20814","4553","36491","0.02"
"2026-01-05T12:46:59.799Z","Included","gemini-3-flash","No","0","11215","20677","3604","35496","0.02"
"2026-01-05T12:46:48.158Z","Included","gemini-3-flash-preview","No","0","4443","253096","210","257749","0.02"
"2026-01-05T12:46:30.654Z","Included","gemini-3-flash","No","0","14528","0","4314","18842","0.02"
"2026-01-05T12:46:23.536Z","Included","gemini-3-flash-preview","No","0","41183","291462","795","333440","0.04"
"2026-01-05T12:46:07.081Z","Included","gemini-3-flash","No","0","6970","7018","3656","17644","0.01"
"2026-01-05T12:45:40.284Z","Included","gemini-3-flash","No","0","17933","13798","3555","35286","0.02"
"2026-01-05T12:45:32.656Z","Included","gemini-3-flash-preview","No","0","32190","193956","4573","230719","0.04"
"2026-01-05T12:45:23.938Z","Included","gemini-3-flash","No","0","14322","0","2161","16483","0.01"
"2026-01-05T12:45:06.104Z","Included","gemini-3-flash","No","0","14303","0","2668","16971","0.02"
"2026-01-05T12:44:43.969Z","Included","gemini-3-flash","No","0","14264","0","2892","17156","0.02"
"2026-01-05T12:44:07.703Z","Included","gemini-3-flash","No","0","20617","23911","3397","47925","0.02"
"2026-01-05T12:43:50.629Z","Included","gemini-3-flash","No","0","14169","0","2453","16622","0.01"
"2026-01-05T12:43:33.440Z","Included","gemini-3-flash","No","0","17030","14043","2333","33406","0.02"
"2026-01-05T12:43:09.901Z","Included","gemini-3-flash","No","0","13564","0","3610","17174","0.02"
"2026-01-05T12:42:54.416Z","Included","gemini-3-flash","No","0","13948","0","2281","16229","0.01"
"2026-01-05T12:42:35.530Z","Included","gemini-3-flash","No","0","13830","0","2650","16480","0.01"
"2026-01-05T12:42:20.960Z","Included","gemini-3-flash","No","0","13338","0","1895","15233","0.01"
"2026-01-05T12:41:15.326Z","Included","gemini-3-flash","No","0","10684","18230","9595","38509","0.04"
"2026-01-05T12:40:53.347Z","Included","gemini-3-flash","No","0","6703","6997","3126","16826","0.01"
"2026-01-05T12:40:38.624Z","Included","gemini-3-flash","No","0","13695","0","1878","15573","0.01"
"2026-01-05T12:40:16.961Z","Included","gemini-3-flash","No","0","7312","7044","2771","17127","0.01"
"2026-01-05T12:39:18.095Z","Included","gemini-3-flash","No","0","20944","12475","9822","43241","0.04"
"2026-01-05T12:38:55.032Z","Included","gemini-3-flash","No","0","18181","10465","3076","31722","0.02"
"2026-01-05T12:38:37.903Z","Included","gemini-3-flash","No","0","13457","0","2358","15815","0.01"
"2026-01-05T12:38:28.433Z","Included","gemini-3-flash-preview","No","0","119931","899842","7164","1026937","0.13"
"2026-01-05T12:38:15.443Z","Included","gemini-3-flash","No","0","17521","13774","2723","34018","0.02"
"2026-01-05T12:37:25.882Z","Included","gemini-3-flash","No","0","18439","42092","6221","66752","0.03"
"2026-01-05T12:36:59.717Z","Included","gemini-3-flash","No","0","11123","0","3396","14519","0.02"
"2026-01-05T12:34:48.244Z","Included","gemini-3-flash","No","0","10466","0","2011","12477","0.01"
"2026-01-05T12:34:23.326Z","Included","gemini-3-flash","No","0","10889","0","688","11577","0.01"
"2026-01-05T12:33:44.454Z","Included","gemini-3-flash","No","0","14718","6537","1790","23045","0.01"
"2026-01-05T12:32:48.945Z","Included","gemini-3-flash-preview","No","0","8544","76864","77","85485","0.01"
"2026-01-05T12:32:10.997Z","Included","gemini-3-flash-preview","No","0","75566","128950","129","204645","0.04"
"2026-01-05T12:31:54.351Z","Included","gemini-3-flash-preview","No","0","53208","234099","2109","289416","0.04"
"2026-01-05T11:50:14.215Z","Included","gemini-3-flash-preview","No","0","37464","73602","1444","112510","0.03"
"2026-01-05T11:49:28.636Z","Included","gemini-3-flash-preview","No","0","20686","314944","1006","336636","0.03"
"2026-01-05T11:48:47.744Z","Included","gemini-3-flash-preview","No","0","8211","168873","1281","178365","0.02"
"2026-01-05T11:48:34.669Z","Included","gemini-3-flash","No","0","41014","162052","7192","210258","0.05"
"2026-01-05T11:40:22.960Z","Included","gemini-3-flash-preview","No","0","4341","112962","263","117566","0.01"
"2026-01-05T11:39:35.360Z","Included","gemini-3-flash-preview","No","0","12443","392548","1422","406413","0.03"
"2026-01-05T11:38:42.334Z","Included","gemini-3-flash-preview","No","0","50059","120492","294","170845","0.03"
"2026-01-05T11:32:09.015Z","Included","gemini-3-flash","No","0","115516","827039","9819","952374","0.13"
"2026-01-05T11:27:47.489Z","Included","gemini-3-flash-preview","No","0","97026","233728","2850","333604","0.07"
"2026-01-05T11:26:56.244Z","Included","gemini-3-flash-preview","No","0","55039","185118","2047","242204","0.04"
"2026-01-05T11:23:10.650Z","Included","gemini-3-flash-preview","No","0","53358","400713","3508","457579","0.06"
"2026-01-05T11:12:52.555Z","Included","gemini-3-flash","No","0","53144","103624","8713","165481","0.06"
"2026-01-05T11:11:38.676Z","Included","gemini-3-flash-preview","No","0","30886","336522","497","367905","0.03"
"2026-01-05T11:09:07.405Z","Included","gemini-3-flash-preview","No","0","171225","2482979","4191","2658395","0.22"
"2026-01-05T11:03:59.781Z","Included","gemini-3-flash-preview","No","0","100099","3910","1054","105063","0.05"
"2026-01-05T11:03:45.386Z","Included","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-05T11:01:01.694Z","Included","gemini-3-flash-preview","No","0","14842","305077","491","320410","0.02"
"2026-01-05T10:59:46.157Z","Included","gemini-3-flash","No","0","29035","52686","3699","85420","0.03"
"2026-01-05T10:57:11.079Z","Included","gemini-3-flash-preview","No","0","33301","696522","1138","730961","0.05"
"2026-01-05T10:45:59.801Z","Included","gemini-3-flash-preview","No","0","76536","1811967","9943","1898446","0.16"
"2026-01-05T10:44:14.084Z","Included","gemini-3-flash-preview","No","0","59514","1114704","7740","1181958","0.11"
"2026-01-05T10:43:54.416Z","Included","gemini-3-flash-preview","No","0","61707","55507","259","117473","0.03"
"2026-01-05T10:26:27.114Z","Included","gemini-3-flash-preview","No","0","38588","526110","3733","568431","0.06"
"2026-01-05T10:24:34.305Z","Included","gemini-3-flash-preview","No","0","95572","947389","7178","1050139","0.12"
"2026-01-05T10:22:53.215Z","Included","gemini-3-flash-preview","No","0","7934","32771","1533","42238","0.01"
"2026-01-05T10:21:30.761Z","Included","gemini-3-flash-preview","No","0","39087","230791","3256","273134","0.04"
"2026-01-05T10:21:16.168Z","Included","gemini-3-flash-preview","No","0","6327","152731","517","159575","0.01"
"2026-01-05T10:20:37.415Z","Included","gemini-3-flash-preview","No","0","10991","49421","454","60866","0.01"
"2026-01-05T10:20:26.503Z","Included","gemini-3-flash-preview","No","0","51607","257536","2417","311560","0.05"
"2026-01-05T10:20:06.532Z","Included","gemini-3-flash-preview","No","0","46690","188043","5937","240670","0.05"
"2026-01-05T10:16:22.776Z","Included","gemini-3-flash-preview","No","0","60478","299926","6454","366858","0.06"
"2026-01-05T10:14:40.609Z","Included","gemini-3-flash","No","0","87810","438025","5000","530835","0.08"
"2026-01-05T10:13:07.973Z","Included","gemini-3-flash-preview","No","0","48765","126813","2570","178148","0.04"
"2026-01-05T10:12:07.706Z","Included","gemini-3-flash-preview","No","0","30080","80319","1848","112247","0.02"
"2026-01-05T10:10:37.453Z","Included","gemini-3-flash-preview","No","0","136496","949178","2215","1087889","0.12"
"2026-01-05T10:09:02.899Z","Included","gemini-3-flash-preview","No","0","23592","191509","178","215279","0.02"
"2026-01-05T10:08:33.314Z","Included","gemini-3-flash-preview","No","0","17713","93273","102","111088","0.01"
"2026-01-05T10:08:15.849Z","Included","gemini-3-flash-preview","No","0","14194","89699","128","104021","0.01"
"2026-01-05T10:08:04.736Z","Included","gemini-3-flash-preview","No","0","110672","572954","5532","689158","0.10"
"2026-01-05T10:07:11.791Z","Included","gemini-3-flash-preview","No","0","226675","1862147","13518","2102340","0.25"
"2026-01-05T10:06:30.642Z","Included","gemini-3-flash-preview","No","0","96874","1118648","7618","1223140","0.13"
"2026-01-05T10:06:21.860Z","Included","gemini-3-flash-preview","No","0","59940","604104","8993","673037","0.09"
"2026-01-05T10:06:16.939Z","Included","gemini-3-flash-preview","No","0","109657","574108","5995","689760","0.10"
"2026-01-05T10:05:55.467Z","Included","gemini-3-flash-preview","No","0","57489","176654","4800","238943","0.05"
"2026-01-05T10:05:35.419Z","Included","gemini-3-flash-preview","No","0","45426","120833","4675","170934","0.04"
"2026-01-05T10:04:56.911Z","Included","gemini-3-flash-preview","No","0","38761","71856","3804","114421","0.03"
"2026-01-05T10:03:22.771Z","Included","gemini-3-flash-preview","No","0","116966","31106","4793","152865","0.07"
"2026-01-05T10:02:21.494Z","Included","gemini-3-flash-preview","No","0","69282","432289","277","501848","0.06"
"2026-01-05T09:59:42.035Z","Included","gemini-3-flash-preview","No","0","573975","2083513","15988","2673476","0.44"
"2026-01-05T09:58:42.519Z","Included","gemini-3-flash-preview","No","0","96504","369256","7147","472907","0.09"
"2026-01-05T09:56:11.473Z","Included","gemini-3-flash-preview","No","0","131516","71444","1576","204536","0.07"
"2026-01-05T09:53:05.820Z","Included","gemini-3-flash-preview","No","0","8105","68442","267","76814","0.01"
"2026-01-05T09:52:17.186Z","Included","gemini-3-flash-preview","No","0","63752","50338","3894","117984","0.05"
"2026-01-05T09:51:54.270Z","Included","gemini-3-flash-preview","No","0","61967","221450","6646","290063","0.06"
"2026-01-05T09:51:50.300Z","Included","gemini-3-flash-preview","No","0","113337","245490","1073","359900","0.07"
"2026-01-05T09:50:22.228Z","Included","gemini-3-flash-preview","No","0","88489","618548","10202","717239","0.11"
"2026-01-05T09:50:11.461Z","Included","gemini-3-flash-preview","No","0","54835","41113","3688","99636","0.04"
"2026-01-05T09:50:00.116Z","Included","gemini-3-flash-preview","No","0","81145","341804","5075","428024","0.07"
"2026-01-05T09:37:36.705Z","Errored, No Charge","gemini-3-flash-preview","No","0","71694","22243","852","94789","0.04"
"2026-01-05T09:35:57.272Z","Included","gemini-3-flash-preview","No","0","539553","2180329","15222","2735104","0.42"
"2026-01-05T09:35:43.802Z","Included","gemini-3-flash-preview","No","0","35910","97267","277","133454","0.02"
"2026-01-05T09:17:33.775Z","Included","gemini-3-flash-preview","No","0","109137","924151","5832","1039120","0.12"
"2026-01-05T09:17:30.730Z","Included","gemini-3-flash-preview","No","0","130558","0","2518","133076","0.07"
"2026-01-05T09:16:56.871Z","Included","gemini-3-flash-preview","No","0","22828","65371","1260","89459","0.02"
"2026-01-05T09:16:13.854Z","Included","gemini-3-flash-preview","No","0","8636","85339","225","94200","0.01"
"2026-01-05T09:15:34.865Z","Included","gemini-3-flash-preview","No","0","32337","209560","1331","243228","0.03"
"2026-01-05T09:15:17.282Z","Included","gemini-3-flash-preview","No","0","30058","173154","250","203462","0.02"
"2026-01-05T09:13:25.280Z","Included","gemini-3-flash-preview","No","0","30803","37412","3349","71564","0.03"
"2026-01-05T09:12:59.978Z","Included","gemini-3-flash-preview","No","0","145888","1951835","6370","2104093","0.19"
"2026-01-05T09:12:14.586Z","Included","gemini-3-flash-preview","No","0","59388","127734","2161","189283","0.04"
"2026-01-05T09:09:21.652Z","Included","gemini-3-flash-preview","No","0","62097","42476","3903","108476","0.04"
"2026-01-05T09:09:13.179Z","Included","gemini-3-flash-preview","No","0","94174","39569","2099","135842","0.06"
"2026-01-05T08:53:46.488Z","Included","gemini-3-flash-preview","No","0","44983","28885","5157","79025","0.04"
"2026-01-05T08:53:43.358Z","Included","gemini-3-flash-preview","No","0","24401","195471","403","220275","0.02"
"2026-01-05T08:52:47.045Z","Included","gemini-3-flash-preview","No","0","3690","3417","464","7571","0.003"
"2026-01-05T08:52:12.598Z","Included","gemini-3-flash-preview","No","0","147551","777898","8033","933482","0.14"
"2026-01-05T08:50:53.069Z","Included","gemini-3-flash-preview","No","0","72442","84756","2489","159687","0.05"
"2026-01-05T08:49:51.175Z","Included","gemini-3-flash-preview","No","0","28887","234757","423","264067","0.03"
"2026-01-05T08:37:15.369Z","Included","gemini-3-flash-preview","No","0","187540","1720282","15464","1923286","0.23"
"2026-01-05T08:35:22.086Z","Included","gemini-3-flash-preview","No","0","53037","75729","2786","131552","0.04"
"2026-01-05T08:29:59.341Z","Included","gemini-3-flash-preview","No","0","62244","85965","2580","150789","0.04"
"2026-01-05T08:28:32.726Z","Included","gemini-3-flash-preview","No","0","7505","40553","1083","49141","0.01"
"2026-01-05T08:21:32.980Z","Included","gemini-3-flash-preview","No","0","51930","82884","3125","137939","0.04"
"2026-01-05T08:04:48.955Z","Included","gemini-3-flash-preview","No","0","39425","38150","3562","81137","0.03"
